,unit_id,depth,cell_type0,cell_type,FR,Diff_spread,Spread,A,W,TPW,PTratio,REP,spread_below,spread_above,W_below,W_above,PL_below,PL_above
684,950922546,-540.0,3.0,1,0.5744111319564031,6.298629862986303,115.34153415341532,86.58020123697567,0.18064806480648077,0.6861386138613862,205.32615369572963,0.3394239423942397,54.52145214521451,60.820082008200814,-1.5945094509450923,2.7367236723672352,0.15121512151215044,1.3487848784878493
685,950922595,-520.0,3.0,1,2.1626925148960963,8.654865486548687,77.94579457945795,154.66325029881332,0.11341134113411344,0.7020702070207022,830.6291654409716,0.2678667866786678,34.64546454645463,43.30033003300332,0.6615661566156616,2.5922592259225943,0.5468046804680466,1.1408640864086412
686,950922746,-500.0,4.0,1,0.3529514184310429,55.24752475247527,241.13411341134116,34.010223477314675,0.20468046804680462,0.6097209720972099,62.39804849677345,0.3097209720972096,92.94329432943294,148.19081908190822,0.27677767776777606,1.5958595859585967,0.6264626462646267,4.886331490291886
687,950922974,-420.0,3.0,1,1.110758875650635,45.594559455945614,152.12921292129215,58.39791123214198,0.14554455445544556,0.5603060306030603,231.77503496451882,0.37938793879387944,53.26732673267327,98.86188618861888,-0.08100810081008158,2.4410441044104414,0.9720972097209736,2.4136556512794134
688,950923086,-400.0,0.0,0,5.083192487011784,-5.292529252925277,112.56725672567259,158.53747448938802,0.13636363636363635,0.2241224122412242,597.1749631786522,0.23195319531953196,58.929892989298935,53.63736373637366,-0.3496849684968506,0.15931593159315952,-0.6804680468046809,0.0894946637520893
689,950923022,-400.0,5.0,1,0.3598720344787104,15.001500150015033,80.79607960796079,169.77985523148695,0.11368136813681373,0.64995499549955,938.2581000158701,0.2638163816381638,32.89728972897288,47.89878987898791,-5.0967596759676,2.216921692169217,-4.252925292529253,1.9860486048604862
690,950923133,-380.0,4.0,1,4.844431233367256,-19.163916391639134,115.34153415341535,116.25542858488433,0.10963096309630971,0.5743474347434745,683.3034888821596,0.2918991899189918,67.25272527252724,48.08880888088811,-0.20387038703870208,4.563456345634562,-0.864086408640864,4.212421242124212
691,950923360,-340.0,3.0,1,9.287466735969797,72.91929192919295,196.32763276327634,221.98762157566037,0.19765976597659762,0.540864086408641,476.5099005260934,0.2991899189918992,61.704170417041695,134.62346234623465,0.12884145557412846,1.764047833354765,0.3996399639963997,1.747460460331748
692,950923289,-340.0,3.0,1,4.0139573076471535,94.35343534353437,260.32603260326033,103.32219310043936,0.19981998199819984,0.5378937893789381,199.20258602036728,0.3148514851485149,82.98629862986299,177.33973397339736,0.6955124083836954,1.345505979169346,0.5350392182075351,1.9044618747589053
693,950923273,-340.0,5.0,1,2.003518345799744,-14.755475547554738,91.17111711171117,81.38445548768348,0.1585058505850585,0.5076507650765077,193.82890073574708,0.35130513051305123,52.96329632963295,38.207820782078215,-3.0648064806480666,0.2767776777677766,-2.430243024302431,-0.07965796579657958
694,950925846,-320.0,3.0,1,10.723494565860804,65.66056605660572,191.8811881188119,102.88504043195219,0.20657065706570654,0.513051305130513,160.35014593393845,0.3288928892889291,63.110311031103095,128.7708770877088,-0.3178603574643187,0.8783592644978785,1.1954481162401962,1.0372894432300368
695,950925829,-320.0,4.0,1,4.969002322225269,32.6732673267327,203.05430543054308,78.03247631751995,0.2006300630063007,0.5376237623762378,149.46335260847215,0.31107110711071106,85.19051905190518,117.86378637863788,-0.617976083322618,2.6809823839526814,0.16201620162016184,4.272598688440273
696,950923429,-320.0,3.0,1,10.235591134500243,55.13351335133518,170.1810181018102,218.50214693314769,0.17416741674167413,0.5006300630063008,617.7042429239547,0.29756975697569765,57.52375237523751,112.65726572657269,-0.5010929664395013,1.3262183361193263,0.3668509708113664,1.5557412884145558
697,950923412,-320.0,3.0,1,3.930909915075144,114.72347234723472,240.4880488048805,113.06672731063753,0.18307830783078305,0.5292529252925292,296.07584132797075,0.3272727272727274,62.88228822882289,177.6057605760576,-0.3926964124983925,1.3902533110453912,0.19480519480519515,1.1977626334061977
698,950923377,-320.0,3.0,1,5.429223289395161,-3.772377237723731,117.50775077507751,236.6480425704421,0.17551755175517547,0.528712871287129,643.7560869472492,0.25949594959495936,60.64006400640062,56.86768676867689,-0.16278770734216386,1.7636620804937637,0.2650122155072651,2.3820239166773836
699,950923446,-300.0,4.0,1,21.471211287888448,36.777677767776765,233.68536853685367,69.0696910745717,0.20873087308730875,0.5616561656165617,116.3107636282691,0.32079207920792085,98.45384538453845,135.23152315231522,0.12922720843512933,2.86035746431786,0.687025845441687,3.676610518194678
700,950923630,-280.0,3.0,1,4.245797945244016,42.858285828582865,153.95339533953396,232.13483138740662,0.19684968496849686,0.5559855985598561,543.1639767473459,0.3005400540054006,55.547554755475545,98.40584058405841,0.7398739873987392,0.8949466375208951,0.05014787193004966,1.5059791693455062
701,950923577,-280.0,1.0,0,9.861877867926196,-9.662966296629634,123.70237023702373,99.69493633168139,0.11503150315031507,0.1979297929792979,567.886115197188,0.20630063006300647,66.68266826682668,57.01970197019705,-1.0787578757875778,0.23955252668123883,-1.3609360936093615,0.7109425228237112
702,950923562,-280.0,4.0,1,6.332363683615769,46.39263926392644,219.12991299129916,105.89681250167267,0.20495049504950502,0.5370837083708372,200.85071277229392,0.33213321332133217,86.36863686368636,132.7612761276128,-0.46868972611546866,1.833869101195833,0.9566670952809567,2.7430885945737438
703,950923529,-280.0,3.0,1,10.19406743821424,75.73157315731574,284.2684268426843,88.34697433847047,0.2103510351035104,0.5017101710171019,141.86505273144334,0.33240324032403246,104.26842684268426,180.0,0.30898804166130944,1.2185932879002186,0.9805837726629804,2.2994728044233015
