,good,units,fr_5min,fr,depth
0,1.0,951795075,12.550544338033102,8.6330641101586,-660.0
1,1.0,951795086,6.103986824452823,6.80018260876923,-640.0
2,1.0,951795163,2.705962413107771,3.19653541643004,-620.0
3,1.0,951795140,0.5294274286515204,1.77045562866809,-620.0
4,1.0,951795098,9.543534955692113,10.9847831629732,-620.0
5,1.0,951795238,2.1592334345003183,1.63123766417212,-560.0
6,1.0,951795222,8.68883838786907,7.26351901176509,-560.0
7,1.0,951795281,0.4740624687925379,2.93639316206007,-540.0
8,1.0,951795269,2.0761859947118446,3.64354187258821,-540.0
9,1.0,951795309,0.754347578078637,3.19364150180058,-520.0
10,1.0,951797419,1.297616246694903,3.79991661667314,-480.0
11,1.0,951795495,2.6678990032047207,3.62855552897135,-440.0
12,1.0,951795487,1.636726625831171,2.8190862654729,-440.0
13,1.0,951795545,1.4187270963864274,6.11380807111688,-420.0
14,1.0,951795680,2.917041322570142,7.72065416912638,-380.0
15,1.0,951795554,10.214835093982277,9.25163836220638,-380.0
16,1.0,951795663,1.3356796565979534,5.14196952608675,-380.0
17,1.0,951795611,7.640364460539589,10.3409905120115,-380.0
18,1.0,951797465,2.1073287846325224,4.09147851559157,-360.0
19,1.0,951795721,11.547054440589044,15.2364605241243,-360.0
20,1.0,951795706,6.187034264241297,11.2403778372111,-360.0
21,1.0,951795688,3.138501162006072,3.73087608194166,-360.0
22,1.0,951795775,13.270288816199875,14.2144952435481,-340.0
23,1.0,951795768,2.799390782869804,4.64070217062614,-340.0
24,1.0,951795760,3.7855791303579305,2.4289245609649,-340.0
25,1.0,951795873,7.920649569825688,6.30490979075536,-340.0
26,1.0,951795747,2.1384715745532,4.55801889549862,-340.0
27,1.0,951795737,9.830740684960585,11.7667602374917,-340.0
28,1.0,951795729,5.813320785193166,8.56112966079765,-340.0
29,1.0,951795832,0.6782207582725359,1.37843355046972,-320.0
30,1.0,951795824,1.391044616456936,2.9300885623316,-320.0
31,1.0,951795807,8.931060087252119,9.82814749803303,-320.0
32,1.0,951795800,5.612622805704354,8.05273087285729,-320.0
33,1.0,951795792,18.92789565178965,15.8796330505225,-320.0
34,1.0,951795782,2.5225659835748915,2.0838252414014,-320.0
35,1.0,951795753,4.41189523876267,10.1374863011039,-320.0
36,1.0,951795896,10.453596483374138,7.63425014661812,-300.0
37,1.0,951795886,0.8131728479288058,1.64922127651236,-300.0
38,1.0,951795880,1.4221874063776136,2.25446285044583,-300.0
39,1.0,951795858,11.654324050315822,10.6306920372396,-300.0
40,1.0,951795839,3.9066899800494546,4.02212791857836,-300.0
41,1.0,951797553,1.7855199554521866,2.82580428157701,-280.0
42,1.0,951797539,1.4221874063776136,1.70699621500771,-280.0
43,1.0,951797520,3.0243109322969204,2.0926103393837,-280.0
44,1.0,951795918,6.200875504206043,4.42210826200775,-280.0
45,1.0,951797567,0.8685378077877884,1.87742711586432,-260.0
46,1.0,951795967,1.1730450870121922,2.56576538130095,-260.0
47,1.0,951795943,6.612652393157226,11.6806662772652,-260.0
48,1.0,951795936,4.100467339555894,8.82034172832244,-260.0
49,1.0,951797489,4.813291197740294,5.87929763203644,-240.0
50,1.0,951795995,10.380929973559224,15.6018172460941,-240.0
51,1.0,951795986,2.397994823892181,12.8436065419338,-240.0
52,1.0,951796125,0.3771737890393185,1.83484522917365,-200.0
53,1.0,951796073,1.1488229170738875,1.79929142086881,-200.0
54,1.0,951796176,0.5571099085810117,0.743322643396433,-180.0
55,1.0,951796165,2.89973977261421,3.39032434251018,-180.0
56,1.0,951796156,2.9135810125789554,5.93407530180842,-180.0
57,1.0,951797613,0.7266650981491457,0.951374434436063,-180.0
58,1.0,951797595,0.5190464986779612,0.793552733036403,-180.0
59,1.0,951797633,0.6643795183077903,1.01876130366499,-140.0
60,1.0,951796282,14.913936062013418,15.8606158972432,-140.0
61,1.0,951796473,2.8616763627111594,7.75062685636011,-120.0
62,1.0,951797664,0.45330060884541945,0.771228248751972,-120.0
63,1.0,951796333,0.5328877386427068,0.843886176770283,-120.0
64,1.0,951796432,12.498639688165305,16.8949836690885,-100.0
65,1.0,951796684,14.588666922841895,16.825943134357,-40.0
66,1.0,951796639,2.1834556044386235,2.07989778583284,-40.0
67,1.0,951796629,5.349639246374187,6.94064082239211,-40.0
68,1.0,951797742,1.0865373372325322,1.03808851922605,-40.0
69,1.0,951797764,1.1730450870121922,2.0190222245202,0.0
70,1.0,951796791,0.6470779683518583,0.536407747389806,20.0
71,1.0,951796949,0.3875547190128777,1.68332812750246,80.0
72,1.0,951798053,0.4913640187484699,1.95845672548929,120.0
