,good,units,fr_5min,fr,depth
0,1.0,951020561,6.958681957294977,4.55397219861288,-340.0
1,1.0,951020943,2.453359277832988,5.65931332833553,-320.0
2,1.0,951020826,0.43253865970257194,0.92596741875036,-320.0
3,1.0,951020666,3.2457701024081,2.85231220819555,-320.0
4,1.0,951021029,2.0208206181304162,3.7925172853487,-300.0
5,1.0,951021463,0.8304742266289381,10.8357933651431,-200.0
6,1.0,951021415,17.77906906841452,14.4103809448667,-200.0
7,1.0,951021364,18.561098965156766,21.8948165861196,-200.0
8,1.0,951021603,0.6989824740793562,2.86603024402889,-160.0
9,1.0,951021536,0.7162840204674591,2.82269372173721,-160.0
10,1.0,951021685,3.2630716487962026,3.41142609291799,-140.0
11,1.0,951021807,1.3599015461048862,3.24878422868182,-100.0
12,1.0,951021997,3.5744994837820547,12.1549072199353,-80.0
13,1.0,951022089,0.8512360822946616,10.7046406286153,-60.0
14,1.0,951022068,14.349902574292527,18.2515349027154,-60.0
15,1.0,951022051,6.273540720326103,7.44775028785012,-60.0
16,1.0,951021838,12.761620615864683,11.4301376600739,-60.0
17,1.0,951022323,1.6851706182012203,4.67743452111293,-40.0
18,1.0,951022239,3.0070087622522803,5.48077101347435,-40.0
19,1.0,951022211,1.9723762882437281,4.59356743840456,-40.0
20,1.0,951022139,4.792528349504497,10.2462295978512,-40.0
21,1.0,951022194,1.0069499997875875,3.38274292708465,-40.0
22,1.0,951022413,2.0485030923513805,1.74052775861179,-20.0
23,1.0,951022348,1.712853092422185,5.94074091194675,-20.0
24,1.0,951022680,1.6263453604816704,2.96413498514004,0.0
25,1.0,951022481,5.989795359561216,6.74896185646096,0.0
26,1.0,951022455,9.159438657861664,11.942797287088,0.0
27,1.0,951022759,18.266972676559018,27.6630428050108,20.0
28,1.0,951022541,11.391338141926935,12.060647685838,20.0
29,1.0,951026977,0.6505381441926682,1.52758642965337,20.0
30,1.0,951022706,1.3183778347734392,1.93715293888964,20.0
31,1.0,951022575,1.1280608245043076,3.154108996529,20.0
32,1.0,951022812,1.4048855667139537,3.59028018132084,40.0
33,1.0,951022780,0.4671417524787777,1.28835219868106,40.0
34,1.0,951023057,1.3391396904391628,1.727225420834,60.0
35,1.0,951023028,1.0000293812323464,2.36480231354259,60.0
36,1.0,951022889,1.0346324740085522,2.19727599715363,60.0
37,1.0,951023388,1.2007273193343397,2.47267595895929,100.0
38,1.0,951023438,0.4359989689801925,1.1827648925699,100.0
39,1.0,951023358,6.8687139160768425,15.5819219899366,100.0
40,1.0,951023538,1.9135510305241783,8.19372044854485,120.0
41,1.0,951023457,1.671329381090738,8.99082147007294,120.0
42,1.0,951024243,4.33230721558096,7.9623844806281,180.0
43,1.0,951024174,2.7509458757083576,4.86501826868245,180.0
44,1.0,951024002,0.9377438142351759,1.68991652034788,180.0
45,1.0,951024613,2.7025015458216695,3.66375481264031,220.0
46,1.0,951024684,1.100378350283343,7.27149431229449,240.0
47,1.0,951024911,0.5398082473088098,1.65447826111175,280.0
48,1.0,951025203,1.7993608243626993,5.3574126154882,320.0
