,good,units,fr_5min,fr,depth
0,1.0,951187133,11.322189531550885,12.1839072859383,-800.0
1,1.0,951187131,1.0484790428055986,11.9080996893178,-800.0
2,1.0,951187147,1.7924493207039605,3.23418451085133,-780.0
3,1.0,951187143,1.4948612095446157,2.68063846118575,-760.0
4,1.0,951187141,12.730542569246854,5.1028470335704,-760.0
5,1.0,951187139,3.9586139437940746,8.95368611195813,-760.0
6,1.0,951187149,3.4603268739458697,4.68283494925465,-740.0
7,1.0,951187161,3.681787793878405,6.05272677034738,-680.0
8,1.0,951187188,3.013944707206852,5.77793541395014,-560.0
9,1.0,951187457,0.41177889799955847,2.00087537577853,-520.0
10,1.0,951187200,10.003804992577509,33.630437711737,-520.0
11,1.0,951187212,0.4533028204869089,4.60001137105061,-500.0
12,1.0,951187208,0.9135262947217095,8.2433341958277,-500.0
13,1.0,951187218,3.2942311839964677,6.37578953735434,-480.0
14,1.0,951187232,0.35641366801642455,2.86539093379306,-460.0
15,1.0,951187224,18.98335323046704,16.2064909620743,-460.0
16,1.0,951187228,10.941553575416838,10.5327201710189,-460.0
17,1.0,951187226,8.962246603519802,5.74795632736095,-460.0
18,1.0,951187244,2.6056261360812396,4.88455863359212,-440.0
19,1.0,951187258,22.582093179370744,19.8405660008188,-440.0
20,1.0,951187240,2.5225782911065386,12.1436641730932,-440.0
21,1.0,951187236,14.931310461076427,7.57027829589468,-440.0
22,1.0,951187234,5.35312567399426,13.3914039193377,-440.0
23,1.0,951187252,2.8028647678961542,7.55168109980715,-420.0
24,1.0,951187262,0.6678430866715528,1.90311306629106,-400.0
25,1.0,951187260,1.5260041514101284,8.92990609073144,-400.0
26,1.0,951187284,0.5363506654616098,2.76813674441726,-360.0
27,1.0,951187421,1.1315268877802993,1.9405107065108,-360.0
28,1.0,951187304,1.006955120318248,3.60338458399895,-300.0
29,1.0,951187339,1.2387970208726213,4.24635977332044,-220.0
30,1.0,951187343,2.9551191503497725,8.56964893154942,-220.0
31,1.0,951187345,11.315268877802993,14.8449323108132,-180.0
