,good,units,fr_5min,fr,depth
0,1.0,950935782,37.26061769361346,42.2919652772907,-400.0
1,1.0,950935800,0.9585058600604504,1.27882471712753,-400.0
2,1.0,950935732,9.311694113439248,12.9972848846352,-400.0
3,1.0,950935696,1.1246007383380736,2.2607041592994,-400.0
4,1.0,950936040,0.6263161035052041,2.96857073388842,-320.0
5,1.0,950936109,0.5501892842946268,0.741481171720967,-300.0
6,1.0,950936157,5.321956724812176,12.8226457823345,-280.0
7,1.0,950936287,1.9100911001926664,2.03726019002583,-260.0
8,1.0,950936237,0.5709511440793297,5.09354248202822,-260.0
9,1.0,950936219,0.6816810629310784,10.6818957539083,-260.0
10,1.0,950936367,6.235478555339103,1.54176338798761,-240.0
11,1.0,950936348,7.384301463425997,7.76026785391551,-240.0
12,1.0,950936485,0.6366970333975555,1.04724660335848,-220.0
13,1.0,950936520,21.945285792430962,21.1413275559521,-200.0
14,1.0,950936603,1.7336152920226917,2.0120737426121,-180.0
15,1.0,950936588,0.41869750565817504,4.81168947517262,-180.0
16,1.0,950936692,3.2042470267724803,5.99947057499526,-160.0
17,1.0,950936619,3.290754775875409,10.4115089507391,-160.0
18,1.0,950936847,4.654116901737566,8.39041904796333,-140.0
19,1.0,950936775,0.7751094319622415,8.42716970080438,-140.0
20,1.0,950936757,11.401721331766007,6.9074567045214,-140.0
21,1.0,950936742,4.162752886832931,8.37326874330417,-140.0
22,1.0,950936725,33.58576851172105,26.3761885483718,-140.0
23,1.0,950936959,0.858156871101053,1.91642404348447,-120.0
24,1.0,950936947,1.3356796461492195,2.54833926886866,-120.0
25,1.0,950936934,2.020821019044415,2.22983361091292,-120.0
26,1.0,950936918,3.0692949381719115,4.48093359960319,-120.0
27,1.0,950936876,3.9689755288423703,7.02927286847185,-120.0
28,1.0,950936864,4.740624650840495,9.245876244362,-120.0
29,1.0,950937047,1.0761563988404335,2.10997748178065,-100.0
30,1.0,950938909,1.0138708194863246,3.026391761025,-80.0
31,1.0,950937198,1.2145687974051194,2.69720391331013,-80.0
32,1.0,950937080,0.44637998537111223,1.50364071077383,-80.0
33,1.0,950937183,14.761682306923758,15.607169246795,-60.0
34,1.0,950937168,1.550218863924483,2.94701035088834,-60.0
35,1.0,950937155,0.41869750565817504,1.71179640846552,-60.0
36,1.0,950937140,8.695758939826396,9.95531084680557,-60.0
37,1.0,950937127,41.648290728114006,33.8784178184727,-60.0
38,1.0,950937112,2.0485034987573525,3.05412625370238,-60.0
39,1.0,950937256,2.3149473659943727,4.33187295167991,-40.0
40,1.0,950937226,0.5951733138281496,4.49710388685325,-40.0
41,1.0,950937399,20.33278134915237,15.2429947775754,-20.0
42,1.0,950937387,0.6816810629310784,1.16014460888618,-20.0
43,1.0,950937337,21.256684109571648,14.0438454758073,-20.0
44,1.0,950937538,1.4394889450727342,1.52128102413753,20.0
45,1.0,950937492,2.31840767595849,7.98106577618452,20.0
46,1.0,950937656,1.45679049489332,2.42123101090909,40.0
47,1.0,950937582,5.415385093843339,3.52208456654505,40.0
48,1.0,950937553,0.3771737860887693,0.87486154109874,40.0
49,1.0,950937736,3.0035490488536856,8.10199992446679,60.0
50,1.0,950937668,2.1280906279320466,1.25550030279108,60.0
51,1.0,950937821,1.138441978194542,0.760395507716492,80.0
52,1.0,950937945,3.1385011374542544,6.63569787697947,100.0
53,1.0,950937855,7.847982998617694,16.4852648453437,100.0
54,1.0,950938216,6.366970333975555,10.1657205845382,120.0
55,1.0,950938076,3.802880650564747,10.084771146547,140.0
56,1.0,950938277,6.2493197951955715,10.9267041027001,160.0
57,1.0,950938404,9.809978748272119,7.93588697362526,200.0
