,good,units,fr_5min,fr,depth
0,1.0,951814989,2.3945350149302307,1.88550300689353,-540.0
1,1.0,951816812,1.4775526753977002,2.41564361943197,-500.0
2,1.0,951815078,4.0970078868170425,4.06218833590514,-500.0
3,1.0,951815110,2.619455211419342,3.87309424863818,-480.0
4,1.0,951815221,0.7232049394803731,7.66964797144829,-440.0
5,1.0,951815312,0.8062523966455835,1.48935961517476,-400.0
6,1.0,951815256,0.35295169295214385,2.65993717438727,-400.0
7,1.0,951815373,0.8339348823673203,12.689721493856,-380.0
8,1.0,951815450,19.92792940893526,6.56678723133301,-280.0
9,1.0,951815497,37.01148340996206,40.252005885043,-260.0
10,1.0,951815565,13.571338625081452,14.0343107579002,-240.0
11,1.0,951815556,9.82036180978612,13.5057091639776,-240.0
12,1.0,951815546,3.048533740106262,4.3428027301944,-240.0
13,1.0,951815535,4.529546726219179,6.30238383313065,-240.0
14,1.0,951815505,20.42621415192652,23.0561404852308,-240.0
15,1.0,951815608,1.4879336075433516,7.00304770830484,-220.0
16,1.0,951815599,3.3980251223431885,3.88704801742185,-220.0
17,1.0,951815514,4.591832319093087,5.68298014087315,-220.0
18,1.0,951815488,10.007218588407843,13.1216727187035,-220.0
19,1.0,951815646,0.6886018323282022,3.13416011054996,-200.0
20,1.0,951815635,2.512185579247612,6.80133366838795,-200.0
21,1.0,951815625,11.578199653116405,11.885738168938,-200.0
22,1.0,951815673,9.322077066794858,10.8824006326475,-180.0
23,1.0,951815653,0.7578080466325441,12.3092760920189,-180.0
24,1.0,951815724,3.7821196117322864,1.78115754473917,-160.0
25,1.0,951815693,3.8686273796127137,5.13857795582787,-160.0
26,1.0,951815700,6.22163866596034,9.96360651898736,-160.0
27,1.0,951815760,4.166214101121384,9.40432715398891,-140.0
28,1.0,951815744,1.2387912360477205,6.49517156507564,-140.0
29,1.0,951815788,5.238910422838684,10.4370086452216,-120.0
30,1.0,951815863,0.7993317752151493,1.31483490413781,-100.0
31,1.0,951815841,0.647078103745597,8.69289014850381,-100.0
32,1.0,951816005,0.5225069179977816,1.44267605049409,-40.0
33,1.0,951816091,6.671479058938562,5.50763461990775,0.0
34,1.0,951816188,6.62649501964074,6.56606902264561,40.0
35,1.0,951816168,0.6609193466064655,2.70220888570251,40.0
36,1.0,951816139,0.5674909572956038,0.80767696959601,40.0
37,1.0,951816240,5.52957652291692,3.23101568210721,80.0
38,1.0,951816291,9.045252209577491,9.87249661692928,120.0
39,1.0,951816306,0.3840944893890977,0.555790922802539,140.0
40,1.0,951816483,5.180085140679993,15.501918909971,220.0
41,1.0,951816473,2.8928197579214925,2.85672635473345,220.0
