,good,units,fr_5min,fr,depth
0,1.0,951877136,15.972793919440281,16.0266905791761,-500.0
1,1.0,951877196,0.42215789821744243,2.67399568607626,-440.0
2,1.0,951877272,2.7336454064899964,5.02657822270731,-400.0
3,1.0,951877260,6.605733013910636,14.6623018671129,-400.0
4,1.0,951877405,4.4880229015411714,4.63825453711973,-340.0
5,1.0,951877391,1.1695849967007832,4.00169478391032,-340.0
6,1.0,951877651,0.6090146728382776,2.32074444163884,-280.0
7,1.0,951877575,2.0104404824945417,3.00106894129787,-280.0
8,1.0,951877547,7.7303339722767745,5.69821041706688,-280.0
9,1.0,951877805,0.4740625578343411,2.61961824129591,-200.0
10,1.0,951877790,2.660978883026338,2.41373189367959,-200.0
11,1.0,951877777,2.408376206224098,2.9997549881712,-200.0
12,1.0,951878032,2.1903766358331236,11.3590237066826,-120.0
13,1.0,951878022,24.59588803712771,29.0373533660738,-120.0
14,1.0,951878000,7.169763648414269,10.623816395656,-120.0
15,1.0,951878011,23.43668397235031,18.8237935658889,-120.0
16,1.0,951878103,9.439727428993303,20.1194524220959,-80.0
17,1.0,951878092,5.29773559156479,13.9185033241043,-80.0
18,1.0,951878167,3.2457713813767297,3.00349470091632,-60.0
19,1.0,951878157,5.501893919391258,8.76143944858764,-60.0
20,1.0,951878134,3.117739887655046,2.98732297012663,-60.0
21,1.0,951878249,1.1799659286241628,6.14556092003685,-40.0
22,1.0,951878236,3.6956117647231848,6.59402322949862,-40.0
23,1.0,951878356,0.5744115664270119,1.33133773726174,-20.0
24,1.0,951878331,0.38409448116505013,4.99534656761971,-20.0
25,1.0,951878305,8.135190317288584,6.5116484757886,-20.0
26,1.0,951878292,0.6055543621971511,1.64274462828082,-20.0
27,1.0,951878525,1.204188103112049,1.98396814794341,20.0
28,1.0,951878511,0.6366971579672902,1.69762743964836,20.0
29,1.0,951878537,0.5259672174512398,4.31936822061041,40.0
30,1.0,951878485,7.1247796100796235,7.85915794384003,40.0
31,1.0,951878472,3.571040581642628,5.63099666097221,40.0
32,1.0,951878379,5.484592366185625,9.49907251923266,40.0
33,1.0,951878743,0.6505384005317966,4.51383328335651,100.0
34,1.0,951878811,0.8858395241284038,1.81113277512854,140.0
35,1.0,951878800,0.3598723066771641,6.93383172271711,140.0
