,good,units,fr_5min,fr,depth
0,1.0,951816021,2.7786295179983687,4.48858484896743,-540.0
1,1.0,951816053,10.329027535772266,8.25489597247842,-500.0
2,1.0,951816204,0.8408555079372397,4.72747251376584,-400.0
3,1.0,951816231,6.71300282056891,8.90617237027571,-380.0
4,1.0,951816825,1.1419025416431652,1.41919126246319,-360.0
5,1.0,951816254,0.9861885586918244,1.10142966678508,-360.0
6,1.0,951816279,3.986277963554322,9.34251460895898,-340.0
7,1.0,951816287,1.4775526826716106,5.12950297403633,-320.0
8,1.0,951816326,5.9517344594734665,10.0520562908534,-280.0
9,1.0,951816350,3.183485873671854,3.35920942555055,-260.0
10,1.0,951816343,3.4983741503067876,6.34347095806837,-260.0
11,1.0,951816369,6.937923018165291,9.51288661560609,-240.0
12,1.0,951816461,3.8928495737835176,4.94823320128957,-220.0
13,1.0,951816394,0.5052053669087943,0.518129433767827,-220.0
14,1.0,951816426,6.373892368808213,7.83506223095601,-200.0
15,1.0,951816470,3.6402468903291205,6.08645631599528,-180.0
