,good,units,fr_5min,fr,depth
0,1.0,951768139,5.72681382471735,4.95733110870062,-120.0
1,1.0,951768160,0.4048563247685378,2.84969295196542,-100.0
2,1.0,951768177,1.8893295155865097,2.61129712790246,-80.0
3,1.0,951768222,25.931566647995062,38.6918385835481,-60.0
4,1.0,951768266,3.235390287680195,1.54962452433816,-20.0
5,1.0,951768247,13.744353179321642,6.36910559866513,-20.0
6,1.0,951768278,1.0034900357510765,9.61519490134815,0.0
7,1.0,951768298,5.252751290586669,7.50580003502948,20.0
8,1.0,951768327,1.723234613117366,1.25057055171648,40.0
9,1.0,951768318,8.425855989840937,11.3619842424666,40.0
10,1.0,951768345,11.360199266795808,4.23646016432992,60.0
11,1.0,951768340,0.6124749528549674,2.4403796190164,60.0
12,1.0,951768374,12.50210172127117,10.5394308139702,80.0
13,1.0,951768390,27.118453138555818,27.3690186312072,100.0
14,1.0,951768363,1.0761565555813268,1.26452089252641,100.0
15,1.0,951768434,10.117947808745338,10.6732507498877,120.0
16,1.0,951768427,1.4983144326904005,5.18322329396357,120.0
17,1.0,951768402,9.110997462526154,7.50280329515179,120.0
18,1.0,951768408,13.70975007464057,11.9072875643479,120.0
19,1.0,951768457,6.789129138426249,9.15917376065034,140.0
20,1.0,951768451,13.56441703498007,11.3477238940831,140.0
21,1.0,951768446,9.68886931070005,14.5897830983099,140.0
22,1.0,951768441,19.080151921142882,23.935374746524,140.0
23,1.0,951769295,2.4256776381431195,3.27274995400865,160.0
24,1.0,951768524,2.200757457716154,4.24338366680595,160.0
25,1.0,951768480,3.1592634573818374,5.1742330743305,160.0
26,1.0,951768473,6.079765492464281,8.20703716640843,160.0
27,1.0,951768467,0.7232048878343965,1.92142694088715,160.0
28,1.0,951769304,0.5467290539609314,2.04729001575004,180.0
29,1.0,951768511,0.8754585484311116,6.8462072543646,180.0
30,1.0,951768500,3.1800253201904805,11.2425279907905,180.0
31,1.0,951768495,14.498700861369002,16.5754849427806,180.0
32,1.0,951768563,0.5086656388117526,1.62082293039771,200.0
33,1.0,951768557,2.654058129038192,7.48874961848401,200.0
34,1.0,951768550,5.34963998369367,2.01825263969382,200.0
35,1.0,951769314,0.4913640864712168,1.02519504574279,200.0
36,1.0,951768598,0.6193955737911817,1.75856962891349,220.0
37,1.0,951768593,0.9412044473251476,2.39015839210067,220.0
38,1.0,951768586,5.079735767181312,2.11724839151537,220.0
39,1.0,951768581,1.8720279632459738,4.4215346857416,220.0
40,1.0,951768575,1.9031707574589383,1.83111140112511,220.0
41,1.0,951768627,12.996926118210496,11.021905934278,240.0
42,1.0,951768616,0.8512363751543615,1.5769051908109,240.0
43,1.0,951769319,0.43599911898150223,0.83040695369308,260.0
44,1.0,951768649,3.1315809736369804,5.50614784974889,260.0
45,1.0,951768643,1.038093140432148,1.46840254006703,260.0
46,1.0,951768673,2.993168554912694,1.92969380951525,280.0
47,1.0,951768766,3.8098018253859838,8.87438013641215,340.0
48,1.0,951768830,6.536526474254426,10.9097865285093,420.0
49,1.0,951768881,3.6160244391719827,2.06258372271203,440.0
50,1.0,951768901,1.896250136522724,3.99186418879588,460.0
51,1.0,951768894,3.2215490458077665,9.16155048538092,460.0
52,1.0,951768907,0.49482439693932395,2.85764981301997,480.0
