,good,units,fr_5min,fr,depth
0,1.0,951762582,4.92402058831197,4.22603887766613,-440.0
1,1.0,951763023,3.3080559960830946,1.33146474943106,-420.0
2,1.0,951762586,9.803057151572602,16.6894933217105,-400.0
3,1.0,951762624,3.9412926564211768,7.75621190401972,-340.0
4,1.0,951762634,0.7059031623440913,2.26912327378153,-320.0
5,1.0,951762644,0.6609191372927522,5.80592359395714,-300.0
6,1.0,951762648,1.709392951950888,5.79888209427124,-280.0
7,1.0,951762662,3.4603096193337812,26.0291106918642,-260.0
8,1.0,951762671,1.359901680398176,7.30524526972416,-240.0
9,1.0,951762681,2.941263176433714,7.84547326768511,-220.0
10,1.0,951762686,2.847834816711702,2.25214083336259,-200.0
11,1.0,951762684,17.509166673828933,22.232603295038,-200.0
12,1.0,951762701,0.8304743086401075,1.18959924105336,-160.0
13,1.0,951762709,2.7267239800350196,5.86639765008311,-140.0
14,1.0,951762725,24.595880774224515,22.7707602636796,-120.0
15,1.0,951762719,4.837512847828626,8.37907397182403,-120.0
16,1.0,951762731,17.114691377224883,30.390491335552,-100.0
17,1.0,951762729,2.737104908893021,10.0343441553406,-100.0
18,1.0,951762747,4.9551633748859745,8.35121862747834,-80.0
19,1.0,951762737,0.8304743086401075,7.19962277443565,-80.0
20,1.0,951762735,7.605760543295651,10.8403887664443,-80.0
21,1.0,951762727,0.7820299739694345,4.42755003044206,-80.0
22,1.0,951762749,5.218146905955342,3.47290906567266,-60.0
23,1.0,951762745,0.4982845851840645,3.1299466103829,-60.0
24,1.0,951762751,13.78241321380645,19.0639284363827,-40.0
25,1.0,951762753,7.304713606413612,9.34935120795477,-40.0
26,1.0,951762769,1.2941557976308342,2.2860021627345,-20.0
27,1.0,951762773,23.74810491748774,12.6062519156158,-20.0
28,1.0,951762767,8.934519437119823,9.54609899329612,-20.0
29,1.0,951762761,0.5121258236613996,10.9934378331466,-20.0
30,1.0,951762783,1.3460604419208408,3.67183143179935,0.0
31,1.0,951762775,0.8339346182594413,1.39421693780836,0.0
32,1.0,951762803,1.6955517134735527,6.07929946411564,20.0
33,1.0,951762799,1.0415531954194681,7.94726435873276,20.0
34,1.0,951762812,2.2526615621862915,11.206857404509,40.0
35,1.0,951762816,4.882496872879965,9.72451816916093,60.0
36,1.0,951762846,0.553649539093405,1.69700142430209,80.0
37,1.0,951762878,0.9204423587427858,0.602669531940332,120.0
38,1.0,951762882,0.536347990996736,3.48916664582981,140.0
39,1.0,951762906,10.619690221735373,18.4910817266414,160.0
