,good,units,fr_5min,fr,depth
0,1.0,951065330,2.9827865146387555,2.78106646937026,-520.0
1,1.0,951065341,15.952025327708427,4.31048520542411,-480.0
2,1.0,951066274,0.7681886383408396,0.97519896530454,-460.0
3,1.0,951065402,7.550394634503207,7.95324187442517,-460.0
4,1.0,951065361,3.266531867539426,3.44879500579332,-460.0
5,1.0,951065443,8.848010577646518,8.23396247770432,-420.0
6,1.0,951065439,2.2665025140236486,2.32723482740229,-420.0
7,1.0,951065431,1.7474561367663244,7.77524873828803,-420.0
8,1.0,951065458,1.4602504746839384,2.67996636804436,-400.0
9,1.0,951066296,1.2180288319638537,1.37105570007355,-360.0
10,1.0,951065501,10.664672898047153,13.2066838599221,-360.0
11,1.0,951065488,1.7993607744920568,11.0307940534182,-360.0
12,1.0,951065548,0.6401571986173663,1.97755459766543,-320.0
13,1.0,951065544,10.239054868696146,18.9132455148425,-320.0
14,1.0,951065534,5.4050029418396015,4.47312007667171,-320.0
15,1.0,951065526,2.8962787850958684,2.15686996852817,-320.0
16,1.0,951065565,1.0830767738769496,5.86197509035898,-300.0
17,1.0,951065594,4.52262410050215,10.1377770618272,-280.0
18,1.0,951065586,1.3460602716873271,1.76335257211982,-280.0
19,1.0,951065620,6.581508063622869,8.32865482612929,-260.0
20,1.0,951065590,9.394739428357566,12.6210355868492,-260.0
21,1.0,951065616,6.571127136077723,6.32282474740892,-260.0
22,1.0,951066314,0.3633324640801268,1.57447642708743,-240.0
23,1.0,951065651,2.8270726014615586,6.92556036155105,-240.0
24,1.0,951065716,13.159555818064023,9.38725628950952,-220.0
25,1.0,951065666,0.6228556527087888,3.74233111487435,-220.0
26,1.0,951065663,18.02129021837429,16.7268795408973,-220.0
27,1.0,951065660,2.000058707031555,3.58600228616418,-220.0
28,1.0,951065675,6.294302401540483,3.95246472587969,-200.0
29,1.0,951065671,4.882496255400562,7.855498215095,-200.0
30,1.0,951066323,3.456848872533778,2.91044205175109,-180.0
31,1.0,951065733,6.97252300115672,8.8168645709626,-180.0
32,1.0,951065724,0.6297762710722199,1.87696304815707,-180.0
33,1.0,951065720,5.093575115485207,4.48827492083425,-180.0
34,1.0,951065786,0.595173179255065,1.8715723988912,-140.0
35,1.0,951065754,7.245887426512244,12.8031988478901,-140.0
36,1.0,951065842,1.975836542759547,8.58740599089094,-120.0
37,1.0,951065837,0.6955221455248143,1.59044495415802,-120.0
38,1.0,951065862,0.5917128700733494,2.1206610791197,-100.0
39,1.0,951065878,9.823817766890286,17.7840570591885,-80.0
40,1.0,951065866,1.0415530636963637,3.25707097058274,-80.0
41,1.0,951065921,0.5225066864390395,1.3365758868447,-60.0
42,1.0,951065917,0.827013894430003,1.19824979247526,-60.0
43,1.0,951066345,0.35295153653498035,0.56072923401376,-60.0
44,1.0,951065900,0.5986334884367804,1.88713408450776,-60.0
45,1.0,951065926,2.6471365240123528,4.35289842700651,-40.0
46,1.0,951066371,0.8927597688825973,2.14100315182109,0.0
47,1.0,951065977,3.7232926795258714,2.89396497286296,0.0
48,1.0,951065997,0.7335855465236847,0.54211623749199,20.0
49,1.0,951065980,15.363772766816792,20.6531029929922,20.0
50,1.0,951066037,14.1146011522175,16.5325110362356,60.0
51,1.0,951066034,0.40485617426071274,0.461459919230987,60.0
52,1.0,951066050,1.4360283104119298,0.783169799003438,80.0
53,1.0,951066046,3.4845313459875022,4.3484231710122,80.0
