,good,units,fr_5min,fr,depth
0,1.0,951005494,4.0727834988943075,3.80320112034372,-560.0
1,1.0,951005483,3.7786572479121356,4.83182564699131,-560.0
2,1.0,951005474,7.277029480182437,13.6414269368461,-560.0
3,1.0,951005671,4.643734456683229,18.3962039942182,-520.0
4,1.0,951005651,6.546904315979634,7.45344269163136,-500.0
5,1.0,951005730,0.3702530453540279,2.61065442651973,-440.0
6,1.0,951007503,0.750887017213309,0.755903545673363,-400.0
7,1.0,951005845,3.180023819442539,5.35916894694869,-360.0
8,1.0,951005863,1.8997095504613208,9.1804687292835,-340.0
9,1.0,951005910,9.24248489851036,7.86754007798738,-320.0
10,1.0,951005899,0.806251958574659,6.8103713758567,-320.0
11,1.0,951005890,12.297937599889863,4.18079091994058,-320.0
12,1.0,951005873,4.121227822585489,9.6645820823136,-320.0
13,1.0,951005942,0.7716488702238152,2.03397934502094,-300.0
14,1.0,951005922,11.668161391904507,15.1711258483325,-300.0
15,1.0,951006044,0.43253860438554664,2.15487840712138,-280.0
16,1.0,951006026,1.491393107921365,4.35950227948683,-280.0
17,1.0,951006017,8.986422044714118,11.1302634408145,-280.0
18,1.0,951006007,0.8927596794517683,2.42780622994694,-280.0
19,1.0,951007288,1.3114570484969774,1.99395544678922,-280.0
20,1.0,951005997,1.7682178147281147,3.37545217180014,-280.0
21,1.0,951005979,1.6920910203562585,1.28976236394753,-280.0
22,1.0,951006125,4.287322646669539,2.98110818224582,-260.0
23,1.0,951006117,3.834022189273486,3.13458483593022,-260.0
24,1.0,951006106,4.6056710594973005,6.04991730945415,-260.0
25,1.0,951006098,0.8962199882868527,3.11772722504709,-260.0
26,1.0,951006090,0.5882525019643434,1.88970715372058,-260.0
27,1.0,951006082,7.17668052396499,8.85624412732892,-260.0
28,1.0,951006072,2.948183127491886,8.12619581307139,-260.0
29,1.0,951006062,2.612533170488702,6.74376829972951,-260.0
30,1.0,951005989,8.719978264412621,9.72104990772578,-260.0
31,1.0,951006170,4.1143072049153195,6.17123005525725,-240.0
32,1.0,951006163,4.4015128382273225,3.6441397366735,-240.0
33,1.0,951006146,6.21125435897645,12.5863266532287,-240.0
34,1.0,951006136,5.069352443398607,16.9904033516764,-240.0
35,1.0,951006260,0.602093737304681,1.90842634126564,-220.0
36,1.0,951006253,1.6990116380264273,2.20741623735836,-220.0
37,1.0,951007306,0.5363478694380779,1.26297634420073,-220.0
38,1.0,951006208,0.519046325262656,0.913723878235622,-220.0
39,1.0,951006199,3.3011346286704923,6.30743541435587,-220.0
40,1.0,951006190,4.1558309109363325,11.8891661933321,-220.0
41,1.0,951007338,4.270021102494117,6.33680695724426,-200.0
42,1.0,951006355,1.1280606802375057,1.64035930194626,-200.0
43,1.0,951006298,0.6712999140063685,1.22429691800264,-200.0
44,1.0,951006289,1.2630127248057963,3.06125939963491,-200.0
45,1.0,951006278,0.3633324276838592,1.44716901280714,-200.0
46,1.0,951006375,1.0450132681954807,2.36223736307638,-180.0
47,1.0,951006345,1.4152663135495087,1.57665201173764,-180.0
48,1.0,951006403,2.1834548749382394,4.46499162366344,-160.0
49,1.0,951006394,0.4290782955504623,1.08302393354651,-160.0
50,1.0,951006442,0.7854901055641528,1.28128184804314,-140.0
51,1.0,951006491,4.816749898437448,7.49222553875511,-120.0
52,1.0,951006463,0.3840942806943654,5.51905769802422,-120.0
53,1.0,951006546,0.9135215324622745,1.42772587878243,-100.0
54,1.0,951007364,0.9688864738236245,1.92228474530453,-60.0
55,1.0,951006705,1.1730446950936027,5.49816667104022,-40.0
56,1.0,951006917,5.52265290079466,11.4927537852645,40.0
57,1.0,951006964,0.5328875606029935,1.59433699002607,60.0
